SK_RequisicaoItem;NumeroRequisicao;DataSolicitacao;DataPrometida;DataAtendimento;SK_Item;SK_Deposito;SK_CentroCusto;SK_Solicitante;SK_Status;QuantidadeSolicitada;QuantidadeAtendida;QuantidadeNaoAtendida;CustoUnitario;HorasAtendimento;FlagAtendidoTotal;FlagNoPrazo;FlagOTIF;FlagPendente;MotivoNaoAtendimento
8455;RQ008455;2026-03-12;2026-03-13;2026-03-14;106;3;6;27;3;46,0000;46,0000;0,0000;99,3112;55,79;1;0;0;0;
8456;RQ008456;2026-03-27;2026-03-28;2026-03-27;106;3;12;31;4;46,0000;31,0000;15,0000;99,3112;4,56;0;1;0;0;Atendimento parcial
8457;RQ008457;2026-04-07;2026-04-08;2026-04-07;106;3;7;40;3;69,0000;69,0000;0,0000;99,5897;7,76;1;1;1;0;
8458;RQ008458;2026-04-30;2026-05-01;2026-04-30;106;3;7;9;3;69,0000;69,0000;0,0000;99,5897;3,40;1;1;1;0;
8459;RQ008459;2026-07-23;2026-07-24;2026-07-23;106;3;9;8;3;3,0000;3,0000;0,0000;99,5897;5,93;1;1;1;0;
8460;RQ008460;2026-07-03;2026-07-04;2026-07-03;106;3;9;24;3;3,0000;3,0000;0,0000;99,5897;4,85;1;1;1;0;
8461;RQ008461;2026-07-10;2026-07-11;2026-07-10;106;3;6;17;3;3,0000;3,0000;0,0000;99,5897;5,50;1;1;1;0;
8462;RQ008462;2026-07-01;2026-07-02;2026-07-01;106;3;7;14;3;3,0000;3,0000;0,0000;99,5897;3,77;1;1;1;0;
8463;RQ008463;2026-07-30;2026-07-31;2026-08-01;106;3;10;22;3;3,0000;3,0000;0,0000;99,5897;52,85;1;0;0;0;
8464;RQ008464;2026-08-14;2026-08-15;2026-08-14;106;3;3;11;3;14,0000;14,0000;0,0000;99,5897;7,31;1;1;1;0;
8465;RQ008465;2026-08-11;2026-08-12;2026-08-11;106;3;6;13;3;14,0000;14,0000;0,0000;99,5897;3,74;1;1;1;0;
8466;RQ008466;2026-08-03;2026-08-04;2026-08-03;106;3;4;17;3;14,0000;14,0000;0,0000;99,5897;2,86;1;1;1;0;
8467;RQ008467;2026-08-05;2026-08-06;2026-08-05;106;3;10;19;3;14,0000;14,0000;0,0000;99,5897;4,67;1;1;1;0;
8468;RQ008468;2024-10-23;2024-10-24;2024-10-23;106;1;2;11;3;30,0000;30,0000;0,0000;98,5200;1,23;1;1;1;0;
8469;RQ008469;2024-10-22;2024-10-23;2024-10-22;106;1;4;30;3;30,0000;30,0000;0,0000;98,5200;4,80;1;1;1;0;
8470;RQ008470;2024-12-03;2024-12-04;2024-12-03;106;1;8;30;3;13,0000;13,0000;0,0000;99,0073;6,54;1;1;1;0;
8471;RQ008471;2024-12-24;2024-12-25;2024-12-24;106;1;12;22;3;13,0000;13,0000;0,0000;99,0073;6,10;1;1;1;0;
8472;RQ008472;2024-12-31;2025-01-01;2024-12-31;106;1;12;10;3;13,0000;13,0000;0,0000;99,0073;4,42;1;1;1;0;
8473;RQ008473;2024-12-10;2024-12-11;2024-12-10;106;1;1;3;3;13,0000;13,0000;0,0000;99,0073;4,34;1;1;1;0;
8474;RQ008474;2025-01-01;2025-01-02;2025-01-01;106;1;6;14;3;51,0000;51,0000;0,0000;99,0073;7,12;1;1;1;0;
8475;RQ008475;2025-01-13;2025-01-14;2025-01-13;106;1;9;5;3;51,0000;51,0000;0,0000;99,0073;3,30;1;1;1;0;
8476;RQ008476;2025-02-21;2025-02-22;2025-02-21;106;1;7;28;3;66,0000;66,0000;0,0000;99,0073;7,39;1;1;1;0;
8477;RQ008477;2025-02-19;2025-02-20;2025-02-19;106;1;4;13;4;66,0000;42,0000;24,0000;99,0073;7,94;0;1;0;0;Atendimento parcial
8478;RQ008478;2025-02-06;2025-02-07;;106;1;3;29;1;66,0000;0,0000;66,0000;99,0073;;0;0;0;1;Falta de saldo
8479;RQ008479;2025-03-12;2025-03-13;2025-03-12;106;1;5;12;3;44,0000;44,0000;0,0000;98,7433;3,75;1;1;1;0;
8480;RQ008480;2025-04-17;2025-04-18;2025-04-17;106;1;8;16;3;61,0000;61,0000;0,0000;98,7433;2,23;1;1;1;0;
8481;RQ008481;2025-04-07;2025-04-08;2025-04-07;106;1;8;17;3;61,0000;61,0000;0,0000;98,7433;5,78;1;1;1;0;
8482;RQ008482;2025-05-22;2025-05-23;2025-05-22;106;1;10;19;3;3,0000;3,0000;0,0000;99,9189;6,58;1;1;1;0;
8483;RQ008483;2025-05-06;2025-05-07;2025-05-06;106;1;8;24;3;3,0000;3,0000;0,0000;99,9189;3,71;1;1;1;0;
8484;RQ008484;2025-05-20;2025-05-21;2025-05-20;106;1;8;37;3;3,0000;3,0000;0,0000;99,9189;7,16;1;1;1;0;
8485;RQ008485;2025-06-11;2025-06-12;2025-06-13;106;1;11;7;3;61,0000;61,0000;0,0000;99,9189;50,49;1;0;0;0;
8486;RQ008486;2025-06-17;2025-06-18;2025-06-17;106;1;11;18;3;61,0000;61,0000;0,0000;99,9189;6,21;1;1;1;0;
8487;RQ008487;2025-07-29;2025-07-30;2025-07-29;106;1;7;26;3;24,0000;24,0000;0,0000;99,9189;7,75;1;1;1;0;
8488;RQ008488;2025-07-23;2025-07-24;2025-07-23;106;1;1;28;3;24,0000;24,0000;0,0000;99,9189;1,20;1;1;1;0;
8489;RQ008489;2025-07-21;2025-07-22;2025-07-21;106;1;5;16;3;24,0000;24,0000;0,0000;99,9189;3,19;1;1;1;0;
8490;RQ008490;2025-07-24;2025-07-25;2025-07-24;106;1;10;10;3;24,0000;24,0000;0,0000;99,9189;6,96;1;1;1;0;
8491;RQ008491;2025-08-06;2025-08-07;2025-08-06;106;1;6;21;3;27,0000;27,0000;0,0000;100,3969;5,07;1;1;1;0;
8492;RQ008492;2025-08-08;2025-08-09;2025-08-08;106;1;1;23;3;27,0000;27,0000;0,0000;100,3969;7,14;1;1;1;0;
8493;RQ008493;2025-08-20;2025-08-21;2025-08-20;106;1;2;18;3;27,0000;27,0000;0,0000;100,3969;4,23;1;1;1;0;
8494;RQ008494;2025-08-20;2025-08-21;2025-08-20;106;1;6;11;3;27,0000;27,0000;0,0000;100,3969;2,21;1;1;1;0;
8495;RQ008495;2025-08-20;2025-08-21;2025-08-20;106;1;2;36;3;27,0000;27,0000;0,0000;100,3969;6,17;1;1;1;0;
8496;RQ008496;2025-09-02;2025-09-03;2025-09-02;106;1;8;24;3;2,0000;2,0000;0,0000;100,3969;4,95;1;1;1;0;
8497;RQ008497;2025-09-15;2025-09-16;2025-09-15;106;1;9;20;3;2,0000;2,0000;0,0000;100,3969;1,21;1;1;1;0;
8498;RQ008498;2025-09-24;2025-09-25;2025-09-24;106;1;11;37;3;2,0000;2,0000;0,0000;100,3969;7,56;1;1;1;0;
8499;RQ008499;2025-09-02;2025-09-03;2025-09-02;106;1;11;32;3;2,0000;2,0000;0,0000;100,3969;3,64;1;1;1;0;
8500;RQ008500;2025-09-24;2025-09-25;2025-09-24;106;1;3;39;3;2,0000;2,0000;0,0000;100,3969;5,01;1;1;1;0;
8501;RQ008501;2025-10-29;2025-10-30;2025-10-29;106;1;8;21;3;13,0000;13,0000;0,0000;100,3969;3,07;1;1;1;0;
8502;RQ008502;2025-10-06;2025-10-07;2025-10-06;106;1;9;5;3;13,0000;13,0000;0,0000;100,3969;3,59;1;1;1;0;
8503;RQ008503;2025-10-13;2025-10-14;2025-10-13;106;1;11;32;3;13,0000;13,0000;0,0000;100,3969;5,31;1;1;1;0;
8504;RQ008504;2025-11-28;2025-11-29;2025-11-28;106;1;12;39;3;48,0000;48,0000;0,0000;101,4525;3,59;1;1;1;0;
8505;RQ008505;2025-11-21;2025-11-22;2025-11-21;106;1;8;37;3;48,0000;48,0000;0,0000;101,4525;2,28;1;1;1;0;
8506;RQ008506;2025-11-17;2025-11-18;2025-11-17;106;1;7;33;3;48,0000;48,0000;0,0000;101,4525;7,36;1;1;1;0;
8507;RQ008507;2025-11-26;2025-11-27;2025-11-26;106;1;8;2;3;48,0000;48,0000;0,0000;101,4525;1,21;1;1;1;0;
8508;RQ008508;2026-01-09;2026-01-10;2026-01-09;106;1;6;17;3;31,0000;31,0000;0,0000;101,7048;7,92;1;1;1;0;
8509;RQ008509;2026-01-14;2026-01-15;2026-01-14;106;1;6;6;3;31,0000;31,0000;0,0000;101,7048;5,06;1;1;1;0;
8510;RQ008510;2026-01-23;2026-01-24;2026-01-23;106;1;10;4;3;31,0000;31,0000;0,0000;101,7048;3,53;1;1;1;0;
8511;RQ008511;2026-01-12;2026-01-13;2026-01-13;106;1;4;9;3;31,0000;31,0000;0,0000;101,7048;30,70;1;1;1;0;
8512;RQ008512;2026-01-22;2026-01-23;2026-01-22;106;1;6;2;3;31,0000;31,0000;0,0000;101,7048;1,95;1;1;1;0;
8513;RQ008513;2026-02-23;2026-02-24;2026-02-23;106;1;9;29;3;6,0000;6,0000;0,0000;101,7048;3,70;1;1;1;0;
8514;RQ008514;2026-02-09;2026-02-10;2026-02-09;106;1;12;20;3;6,0000;6,0000;0,0000;101,7048;3,88;1;1;1;0;
8515;RQ008515;2026-02-18;2026-02-19;2026-02-18;106;1;1;20;3;6,0000;6,0000;0,0000;101,7048;1,47;1;1;1;0;
8516;RQ008516;2026-02-05;2026-02-06;2026-02-05;106;1;4;2;3;6,0000;6,0000;0,0000;101,7048;3,22;1;1;1;0;
8517;RQ008517;2026-04-17;2026-04-18;2026-04-17;106;1;7;26;3;21,0000;21,0000;0,0000;101,1907;3,04;1;1;1;0;
8518;RQ008518;2026-04-01;2026-04-02;2026-04-01;106;1;11;11;3;21,0000;21,0000;0,0000;101,1907;1,31;1;1;1;0;
8519;RQ008519;2026-04-22;2026-04-23;2026-04-24;106;1;2;22;3;21,0000;21,0000;0,0000;101,1907;52,51;1;0;0;0;
8520;RQ008520;2026-05-05;2026-05-06;2026-05-05;106;1;7;37;3;52,0000;52,0000;0,0000;101,1907;1,90;1;1;1;0;
8521;RQ008521;2026-05-05;2026-05-06;2026-05-05;106;1;10;1;3;52,0000;52,0000;0,0000;101,1907;3,84;1;1;1;0;
8522;RQ008522;2026-06-05;2026-06-06;2026-06-05;106;1;5;14;3;29,0000;29,0000;0,0000;100,6089;6,22;1;1;1;0;
8523;RQ008523;2026-06-12;2026-06-13;2026-06-12;106;1;2;33;3;29,0000;29,0000;0,0000;100,6089;6,11;1;1;1;0;
8524;RQ008524;2026-06-25;2026-06-26;2026-06-25;106;1;4;25;3;29,0000;29,0000;0,0000;100,6089;3,21;1;1;1;0;
8525;RQ008525;2026-08-03;2026-08-04;2026-08-03;106;1;11;27;3;7,0000;7,0000;0,0000;100,6089;6,12;1;1;1;0;
8526;RQ008526;2024-09-05;2024-09-06;2024-09-05;107;1;8;30;3;2,0000;2,0000;0,0000;42,7500;5,49;1;1;1;0;
8527;RQ008527;2024-09-13;2024-09-14;2024-09-13;107;1;12;34;3;2,0000;2,0000;0,0000;42,7500;3,05;1;1;1;0;
8528;RQ008528;2024-09-10;2024-09-11;2024-09-11;107;1;6;28;3;2,0000;2,0000;0,0000;42,7500;31,22;1;1;1;0;
8529;RQ008529;2024-09-11;2024-09-12;2024-09-11;107;1;6;19;3;2,0000;2,0000;0,0000;42,7500;4,57;1;1;1;0;
8530;RQ008530;2024-09-11;2024-09-12;2024-09-11;107;1;5;8;3;2,0000;2,0000;0,0000;42,7500;7,91;1;1;1;0;
8531;RQ008531;2024-10-02;2024-10-03;2024-10-02;107;1;3;22;3;2,0000;2,0000;0,0000;43,1679;7,49;1;1;1;0;
8532;RQ008532;2024-10-10;2024-10-11;2024-10-10;107;1;1;6;3;2,0000;2,0000;0,0000;43,1679;7,62;1;1;1;0;
8533;RQ008533;2024-10-29;2024-10-30;2024-10-29;107;1;5;22;3;2,0000;2,0000;0,0000;43,1679;7,96;1;1;1;0;
8534;RQ008534;2024-10-17;2024-10-18;2024-10-17;107;1;11;31;3;2,0000;2,0000;0,0000;43,1679;6,03;1;1;1;0;
8535;RQ008535;2024-10-01;2024-10-02;2024-10-01;107;1;5;28;3;2,0000;2,0000;0,0000;43,1679;3,69;1;1;1;0;
8536;RQ008536;2024-11-21;2024-11-22;2024-11-23;107;1;6;10;3;8,0000;8,0000;0,0000;43,1679;51,28;1;0;0;0;
8537;RQ008537;2024-11-20;2024-11-21;2024-11-20;107;1;9;2;3;8,0000;8,0000;0,0000;43,1679;7,51;1;1;1;0;
8538;RQ008538;2025-01-28;2025-01-29;2025-01-28;107;1;6;14;3;16,0000;16,0000;0,0000;43,5079;7,75;1;1;1;0;
8539;RQ008539;2025-02-26;2025-02-27;2025-02-26;107;1;3;12;3;3,0000;3,0000;0,0000;43,5079;3,11;1;1;1;0;
8540;RQ008540;2025-02-26;2025-02-27;2025-02-27;107;1;10;13;3;3,0000;3,0000;0,0000;43,5079;28,59;1;1;1;0;
8541;RQ008541;2025-02-04;2025-02-05;2025-02-04;107;1;8;1;3;3,0000;3,0000;0,0000;43,5079;1,93;1;1;1;0;
8542;RQ008542;2025-02-05;2025-02-06;2025-02-05;107;1;1;38;3;3,0000;3,0000;0,0000;43,5079;7,52;1;1;1;0;
8543;RQ008543;2025-03-28;2025-03-29;2025-03-28;107;1;11;31;3;4,0000;4,0000;0,0000;43,7441;1,82;1;1;1;0;
8544;RQ008544;2025-03-05;2025-03-06;2025-03-05;107;1;5;13;3;4,0000;4,0000;0,0000;43,7441;7,66;1;1;1;0;
8545;RQ008545;2025-03-26;2025-03-27;2025-03-26;107;1;8;13;3;4,0000;4,0000;0,0000;43,7441;6,70;1;1;1;0;
8546;RQ008546;2025-04-21;2025-04-22;2025-04-21;107;1;5;30;3;8,0000;8,0000;0,0000;43,7441;5,78;1;1;1;0;
8547;RQ008547;2025-04-18;2025-04-19;2025-04-18;107;1;9;32;3;8,0000;8,0000;0,0000;43,7441;7,38;1;1;1;0;
8548;RQ008548;2025-04-08;2025-04-09;2025-04-08;107;1;2;24;4;8,0000;2,0000;6,0000;43,7441;4,03;0;1;0;0;Atendimento parcial
8549;RQ008549;2025-05-29;2025-05-30;2025-05-29;107;1;2;36;3;3,0000;3,0000;0,0000;43,6469;5,31;1;1;1;0;
8550;RQ008550;2025-05-14;2025-05-15;2025-05-14;107;1;12;31;3;3,0000;3,0000;0,0000;43,6469;2,74;1;1;1;0;
8551;RQ008551;2025-05-29;2025-05-30;2025-05-29;107;1;1;21;3;3,0000;3,0000;0,0000;43,6469;2,81;1;1;1;0;
8552;RQ008552;2025-05-26;2025-05-27;2025-05-26;107;1;2;9;3;3,0000;3,0000;0,0000;43,6469;1,16;1;1;1;0;
8553;RQ008553;2025-06-17;2025-06-18;2025-06-17;107;1;11;10;3;7,0000;7,0000;0,0000;43,6469;4,44;1;1;1;0;
8554;RQ008554;2025-06-18;2025-06-19;2025-06-18;107;1;9;22;3;7,0000;7,0000;0,0000;43,6469;6,37;1;1;1;0;
8555;RQ008555;2025-06-02;2025-06-03;2025-06-02;107;1;4;24;4;7,0000;4,0000;3,0000;43,6469;7,53;0;1;0;0;Atendimento parcial
8556;RQ008556;2025-06-10;2025-06-11;;107;1;12;28;1;7,0000;0,0000;7,0000;43,6469;;0;0;0;1;Falta de saldo
8557;RQ008557;2025-07-11;2025-07-12;2025-07-11;107;1;10;38;3;20,0000;20,0000;0,0000;44,1402;2,09;1;1;1;0;
8558;RQ008558;2025-08-21;2025-08-22;2025-08-21;107;1;10;33;3;6,0000;6,0000;0,0000;43,9385;1,88;1;1;1;0;
8559;RQ008559;2025-09-18;2025-09-19;2025-09-18;107;1;1;36;3;1,0000;1,0000;0,0000;43,9385;2,54;1;1;1;0;
8560;RQ008560;2025-09-04;2025-09-05;2025-09-04;107;1;12;3;3;1,0000;1,0000;0,0000;43,9385;1,90;1;1;1;0;
8561;RQ008561;2025-09-08;2025-09-09;2025-09-08;107;1;1;15;3;1,0000;1,0000;0,0000;43,9385;1,20;1;1;1;0;
8562;RQ008562;2025-09-16;2025-09-17;2025-09-16;107;1;10;11;3;1,0000;1,0000;0,0000;43,9385;7,03;1;1;1;0;
8563;RQ008563;2025-09-19;2025-09-20;2025-09-21;107;1;8;31;3;1,0000;1,0000;0,0000;43,9385;49,42;1;0;0;0;
8564;RQ008564;2025-12-09;2025-12-10;2025-12-11;107;1;1;39;3;5,0000;5,0000;0,0000;43,9385;55,24;1;0;0;0;
8565;RQ008565;2025-12-30;2025-12-31;2025-12-30;107;1;10;11;3;5,0000;5,0000;0,0000;43,9385;3,31;1;1;1;0;
8566;RQ008566;2025-12-02;2025-12-03;2025-12-02;107;1;8;4;3;5,0000;5,0000;0,0000;43,9385;7,64;1;1;1;0;
8567;RQ008567;2026-02-05;2026-02-06;2026-02-05;107;1;2;21;3;20,0000;20,0000;0,0000;44,2829;2,72;1;1;1;0;
8568;RQ008568;2026-03-20;2026-03-21;2026-03-20;107;1;3;20;3;1,0000;1,0000;0,0000;44,7196;2,26;1;1;1;0;
8569;RQ008569;2026-03-06;2026-03-07;2026-03-08;107;1;10;40;3;1,0000;1,0000;0,0000;44,7196;51,34;1;0;0;0;
8570;RQ008570;2026-03-13;2026-03-14;2026-03-13;107;1;9;21;3;1,0000;1,0000;0,0000;44,7196;6,82;1;1;1;0;
8571;RQ008571;2026-04-27;2026-04-28;2026-04-27;107;1;9;1;3;7,0000;7,0000;0,0000;44,7196;2,69;1;1;1;0;
8572;RQ008572;2026-04-03;2026-04-04;2026-04-03;107;1;2;39;3;7,0000;7,0000;0,0000;44,7196;7,68;1;1;1;0;
8573;RQ008573;2026-05-15;2026-05-16;2026-05-15;107;1;7;14;4;29,0000;13,0000;16,0000;44,7196;6,77;0;1;0;0;Atendimento parcial
8574;RQ008574;2026-06-02;2026-06-03;2026-06-02;107;1;6;7;3;5,0000;5,0000;0,0000;44,5192;1,26;1;1;1;0;
8575;RQ008575;2026-06-09;2026-06-10;2026-06-09;107;1;11;29;3;5,0000;5,0000;0,0000;44,5192;2,02;1;1;1;0;
8576;RQ008576;2026-06-23;2026-06-24;2026-06-23;107;1;8;37;3;5,0000;5,0000;0,0000;44,5192;5,60;1;1;1;0;
8577;RQ008577;2026-06-04;2026-06-05;2026-06-04;107;1;9;10;3;5,0000;5,0000;0,0000;44,5192;1,06;1;1;1;0;
8578;RQ008578;2026-07-23;2026-07-24;2026-07-23;107;1;8;16;3;3,0000;3,0000;0,0000;44,2729;1,98;1;1;1;0;
8579;RQ008579;2026-07-24;2026-07-25;2026-07-24;107;1;12;11;3;3,0000;3,0000;0,0000;44,2729;1,86;1;1;1;0;
8580;RQ008580;2026-07-14;2026-07-15;2026-07-14;107;1;2;18;3;3,0000;3,0000;0,0000;44,2729;5,42;1;1;1;0;
8581;RQ008581;2026-07-03;2026-07-04;2026-07-03;107;1;12;24;3;3,0000;3,0000;0,0000;44,2729;5,97;1;1;1;0;
8582;RQ008582;2026-07-14;2026-07-15;2026-07-14;107;1;3;10;3;3,0000;3,0000;0,0000;44,2729;4,28;1;1;1;0;
8583;RQ008583;2024-09-06;2024-09-07;2024-09-06;108;1;8;22;3;5,0000;5,0000;0,0000;885,9600;5,10;1;1;1;0;
8584;RQ008584;2024-09-24;2024-09-25;2024-09-24;108;1;3;31;3;5,0000;5,0000;0,0000;885,9600;4,49;1;1;1;0;
8585;RQ008585;2024-09-09;2024-09-10;2024-09-09;108;1;7;30;3;5,0000;5,0000;0,0000;885,9600;5,74;1;1;1;0;
8586;RQ008586;2024-09-03;2024-09-04;2024-09-03;108;1;4;27;3;5,0000;5,0000;0,0000;885,9600;2,35;1;1;1;0;
8587;RQ008587;2024-09-04;2024-09-05;2024-09-04;108;1;5;27;3;5,0000;5,0000;0,0000;885,9600;1,73;1;1;1;0;
8588;RQ008588;2024-10-22;2024-10-23;2024-10-22;108;1;6;31;3;2,0000;2,0000;0,0000;882,5759;5,52;1;1;1;0;
8589;RQ008589;2024-10-18;2024-10-19;2024-10-18;108;1;12;28;3;2,0000;2,0000;0,0000;882,5759;7,81;1;1;1;0;
8590;RQ008590;2024-10-21;2024-10-22;2024-10-21;108;1;8;25;3;2,0000;2,0000;0,0000;882,5759;3,37;1;1;1;0;
8591;RQ008591;2024-11-04;2024-11-05;2024-11-04;108;1;8;17;3;13,0000;13,0000;0,0000;882,5759;1,84;1;1;1;0;
8592;RQ008592;2024-11-25;2024-11-26;2024-11-25;108;1;9;9;3;13,0000;13,0000;0,0000;882,5759;2,62;1;1;1;0;
8593;RQ008593;2024-11-18;2024-11-19;2024-11-18;108;1;1;28;3;13,0000;13,0000;0,0000;882,5759;4,69;1;1;1;0;
8594;RQ008594;2024-12-05;2024-12-06;2024-12-05;108;1;4;36;3;16,0000;16,0000;0,0000;882,5759;2,09;1;1;1;0;
8595;RQ008595;2024-12-30;2024-12-31;2024-12-30;108;1;8;32;3;16,0000;16,0000;0,0000;882,5759;5,62;1;1;1;0;
8596;RQ008596;2025-01-02;2025-01-03;2025-01-02;108;1;10;39;3;14,0000;14,0000;0,0000;882,5759;8,00;1;1;1;0;
8597;RQ008597;2025-01-10;2025-01-11;2025-01-10;108;1;6;39;3;14,0000;14,0000;0,0000;882,5759;5,34;1;1;1;0;
8598;RQ008598;2025-01-08;2025-01-09;2025-01-08;108;1;5;3;3;14,0000;14,0000;0,0000;882,5759;6,16;1;1;1;0;
8599;RQ008599;2025-01-29;2025-01-30;2025-01-29;108;1;10;19;3;14,0000;14,0000;0,0000;882,5759;1,10;1;1;1;0;
8600;RQ008600;2025-02-12;2025-02-13;2025-02-12;108;1;11;16;3;12,0000;12,0000;0,0000;889,3415;3,70;1;1;1;0;
8601;RQ008601;2025-02-14;2025-02-15;2025-02-14;108;1;1;11;3;12,0000;12,0000;0,0000;889,3415;3,92;1;1;1;0;
8602;RQ008602;2025-02-28;2025-03-01;2025-02-28;108;1;4;2;3;12,0000;12,0000;0,0000;889,3415;7,61;1;1;1;0;
8603;RQ008603;2025-03-26;2025-03-27;2025-03-26;108;1;6;19;3;19,0000;19,0000;0,0000;889,3415;7,16;1;1;1;0;
8604;RQ008604;2025-03-18;2025-03-19;2025-03-18;108;1;6;18;3;19,0000;19,0000;0,0000;889,3415;3,75;1;1;1;0;
8605;RQ008605;2025-04-16;2025-04-17;2025-04-16;108;1;10;1;3;14,0000;14,0000;0,0000;889,3415;6,15;1;1;1;0;
8606;RQ008606;2025-04-28;2025-04-29;2025-04-28;108;1;5;24;3;14,0000;14,0000;0,0000;889,3415;3,92;1;1;1;0;
8607;RQ008607;2025-04-22;2025-04-23;2025-04-22;108;1;3;7;3;14,0000;14,0000;0,0000;889,3415;3,87;1;1;1;0;
8608;RQ008608;2025-04-30;2025-05-01;2025-04-30;108;1;5;2;3;14,0000;14,0000;0,0000;889,3415;2,37;1;1;1;0;
8609;RQ008609;2025-04-11;2025-04-12;2025-04-11;108;1;1;37;3;14,0000;14,0000;0,0000;889,3415;5,97;1;1;1;0;
8610;RQ008610;2025-05-23;2025-05-24;2025-05-23;108;1;1;6;3;13,0000;13,0000;0,0000;884,2274;6,51;1;1;1;0;
8611;RQ008611;2025-05-28;2025-05-29;2025-05-28;108;1;5;6;3;13,0000;13,0000;0,0000;884,2274;7,15;1;1;1;0;
8612;RQ008612;2025-05-26;2025-05-27;2025-05-26;108;1;2;34;3;13,0000;13,0000;0,0000;884,2274;7,31;1;1;1;0;
8613;RQ008613;2025-05-07;2025-05-08;2025-05-07;108;1;10;1;3;13,0000;13,0000;0,0000;884,2274;7,31;1;1;1;0;
8614;RQ008614;2025-05-27;2025-05-28;2025-05-27;108;1;10;27;3;13,0000;13,0000;0,0000;884,2274;2,36;1;1;1;0;
8615;RQ008615;2025-06-11;2025-06-12;2025-06-11;108;1;6;35;3;11,0000;11,0000;0,0000;884,2274;7,07;1;1;1;0;
8616;RQ008616;2025-06-27;2025-06-28;2025-06-27;108;1;6;18;3;11,0000;11,0000;0,0000;884,2274;2,27;1;1;1;0;
8617;RQ008617;2025-06-30;2025-07-01;2025-06-30;108;1;11;38;3;11,0000;11,0000;0,0000;884,2274;5,97;1;1;1;0;
8618;RQ008618;2025-06-16;2025-06-17;2025-06-16;108;1;6;30;3;11,0000;11,0000;0,0000;884,2274;1,91;1;1;1;0;
8619;RQ008619;2025-09-15;2025-09-16;2025-09-15;108;1;11;18;3;18,0000;18,0000;0,0000;880,8167;6,69;1;1;1;0;
8620;RQ008620;2025-09-19;2025-09-20;2025-09-19;108;1;1;8;3;18,0000;18,0000;0,0000;880,8167;5,42;1;1;1;0;
8621;RQ008621;2025-10-30;2025-10-31;2025-10-30;108;1;11;2;3;5,0000;5,0000;0,0000;880,8167;5,00;1;1;1;0;
8622;RQ008622;2025-10-29;2025-10-30;2025-10-29;108;1;5;13;3;5,0000;5,0000;0,0000;880,8167;2,40;1;1;1;0;
8623;RQ008623;2025-10-28;2025-10-29;2025-10-28;108;1;12;24;3;5,0000;5,0000;0,0000;880,8167;7,78;1;1;1;0;
8624;RQ008624;2025-10-31;2025-11-01;2025-10-31;108;1;12;34;3;5,0000;5,0000;0,0000;880,8167;1,50;1;1;1;0;
8625;RQ008625;2025-10-07;2025-10-08;2025-10-09;108;1;12;15;3;5,0000;5,0000;0,0000;880,8167;50,87;1;0;0;0;
8626;RQ008626;2025-11-12;2025-11-13;2025-11-12;108;1;5;27;3;4,0000;4,0000;0,0000;880,8167;6,58;1;1;1;0;
8627;RQ008627;2025-11-10;2025-11-11;2025-11-10;108;1;1;32;3;4,0000;4,0000;0,0000;880,8167;4,73;1;1;1;0;
8628;RQ008628;2025-11-24;2025-11-25;2025-11-24;108;1;7;16;3;4,0000;4,0000;0,0000;880,8167;7,48;1;1;1;0;
8629;RQ008629;2025-11-25;2025-11-26;2025-11-25;108;1;10;3;3;4,0000;4,0000;0,0000;880,8167;4,66;1;1;1;0;
8630;RQ008630;2025-12-12;2025-12-13;2025-12-12;108;1;11;35;3;17,0000;17,0000;0,0000;880,8167;2,30;1;1;1;0;
8631;RQ008631;2025-12-30;2025-12-31;2026-01-01;108;1;5;29;3;17,0000;17,0000;0,0000;880,8167;50,04;1;0;0;0;
8632;RQ008632;2025-12-24;2025-12-25;2025-12-24;108;1;8;3;3;17,0000;17,0000;0,0000;880,8167;3,03;1;1;1;0;
8633;RQ008633;2026-01-26;2026-01-27;2026-01-26;108;1;8;35;3;23,0000;23,0000;0,0000;884,6086;3,54;1;1;1;0;
8634;RQ008634;2026-02-02;2026-02-03;2026-02-02;108;1;11;22;3;34,0000;34,0000;0,0000;884,6086;2,52;1;1;1;0;
8635;RQ008635;2026-03-26;2026-03-27;2026-03-26;108;1;5;14;3;2,0000;2,0000;0,0000;884,6086;2,31;1;1;1;0;
8636;RQ008636;2026-03-25;2026-03-26;2026-03-25;108;1;10;29;3;2,0000;2,0000;0,0000;884,6086;6,43;1;1;1;0;
8637;RQ008637;2026-03-05;2026-03-06;2026-03-05;108;1;11;15;3;2,0000;2,0000;0,0000;884,6086;5,81;1;1;1;0;
8638;RQ008638;2026-05-18;2026-05-19;2026-05-18;108;1;3;1;3;17,0000;17,0000;0,0000;884,6086;5,23;1;1;1;0;
8639;RQ008639;2026-06-02;2026-06-03;2026-06-02;108;1;5;19;3;4,0000;4,0000;0,0000;884,6086;5,85;1;1;1;0;
8640;RQ008640;2026-06-01;2026-06-02;2026-06-01;108;1;11;3;3;4,0000;4,0000;0,0000;884,6086;2,93;1;1;1;0;
8641;RQ008641;2026-07-14;2026-07-15;2026-07-14;108;1;5;22;3;9,0000;9,0000;0,0000;884,6086;5,71;1;1;1;0;
8642;RQ008642;2026-07-10;2026-07-11;2026-07-12;108;1;8;8;3;9,0000;9,0000;0,0000;884,6086;53,00;1;0;0;0;
