SK_Movimentacao;Data;SK_Item;SK_Deposito;SK_TipoMovimento;SK_CentroCusto;SK_Fornecedor;NumeroDocumento;Quantidade;CustoUnitario;ValorTotal;QuantidadeSinalizada;ValorSinalizado
11787;2024-09-03;125;1;7;5;;RQ010017;6,0000;443,2600;2659,56;-6,0000;-2659,56
11788;2024-09-20;125;1;8;12;;RQ010018;6,0000;443,2600;2659,56;-6,0000;-2659,56
11789;2024-10-21;125;1;8;12;;RQ010019;5,0000;443,2600;2216,30;-5,0000;-2216,30
11790;2024-10-02;125;1;6;8;;RQ010020;5,0000;443,2600;2216,30;-5,0000;-2216,30
11791;2024-10-28;125;1;6;5;;RQ010021;5,0000;443,2600;2216,30;-5,0000;-2216,30
11792;2024-10-02;125;1;8;4;;RQ010022;5,0000;443,2600;2216,30;-5,0000;-2216,30
11793;2024-10-28;125;1;1;;21;NF607618;49,0000;447,1033;21908,06;49,0000;21908,06
11794;2024-11-27;125;1;7;3;;RQ010023;9,0000;447,1033;4023,93;-9,0000;-4023,93
11795;2024-11-07;125;1;6;11;;RQ010024;9,0000;447,1033;4023,93;-9,0000;-4023,93
11796;2024-12-03;125;1;7;4;;RQ010025;10,0000;447,1033;4471,03;-10,0000;-4471,03
11797;2024-12-02;125;1;7;2;;RQ010026;10,0000;447,1033;4471,03;-10,0000;-4471,03
11798;2024-12-03;125;1;8;9;;RQ010027;10,0000;447,1033;4471,03;-10,0000;-4471,03
11799;2024-12-29;125;1;1;;21;NF353979;48,0000;445,3973;21379,07;48,0000;21379,07
11800;2025-01-27;125;1;8;2;;RQ010028;18,0000;445,3973;8017,15;-18,0000;-8017,15
11801;2025-02-12;125;1;8;7;;RQ010029;7,0000;445,3973;3117,78;-7,0000;-3117,78
11802;2025-02-28;125;1;7;4;;RQ010030;7,0000;445,3973;3117,78;-7,0000;-3117,78
11803;2025-02-11;125;1;7;8;;RQ010031;7,0000;445,3973;3117,78;-7,0000;-3117,78
11804;2025-02-05;125;1;6;1;;RQ010032;7,0000;445,3973;3117,78;-7,0000;-3117,78
11805;2025-03-15;125;1;1;;21;NF263914;46,0000;443,0169;20378,78;46,0000;20378,78
11806;2025-03-31;125;1;6;4;;RQ010033;6,0000;443,0169;2658,10;-6,0000;-2658,10
11807;2025-03-18;125;1;6;9;;RQ010034;6,0000;443,0169;2658,10;-6,0000;-2658,10
11808;2025-03-17;125;1;7;12;;RQ010035;6,0000;443,0169;2658,10;-6,0000;-2658,10
11809;2025-03-21;125;1;6;12;;RQ010036;6,0000;443,0169;2658,10;-6,0000;-2658,10
11810;2025-04-08;125;1;7;10;;RQ010037;7,0000;443,0169;3101,12;-7,0000;-3101,12
11811;2025-04-22;125;1;8;11;;RQ010038;7,0000;443,0169;3101,12;-7,0000;-3101,12
11812;2025-04-02;125;1;7;3;;RQ010039;7,0000;443,0169;3101,12;-7,0000;-3101,12
11813;2025-05-01;125;1;1;;21;NF907102;32,0000;447,3667;14315,73;32,0000;14315,73
11814;2025-05-01;125;1;8;12;;RQ010040;28,0000;447,3667;12526,27;-28,0000;-12526,27
11815;2025-05-19;125;1;1;;21;NF596694;41,0000;446,5648;18309,16;41,0000;18309,16
11816;2025-06-09;125;1;6;9;;RQ010041;4,0000;446,5648;1786,26;-4,0000;-1786,26
11817;2025-06-27;125;1;7;2;;RQ010042;4,0000;446,5648;1786,26;-4,0000;-1786,26
11818;2025-06-11;125;1;7;6;;RQ010043;4,0000;446,5648;1786,26;-4,0000;-1786,26
11819;2025-06-19;125;1;8;2;;RQ010044;4,0000;446,5648;1786,26;-4,0000;-1786,26
11820;2025-07-11;125;1;7;10;;RQ010045;7,0000;446,5648;3125,95;-7,0000;-3125,95
11821;2025-07-21;125;1;7;10;;RQ010046;7,0000;446,5648;3125,95;-7,0000;-3125,95
11822;2025-07-03;125;1;7;6;;RQ010047;7,0000;446,5648;3125,95;-7,0000;-3125,95
11823;2025-07-28;125;1;1;;21;NF591367;37,0000;450,2298;16658,50;37,0000;16658,50
11824;2025-08-13;125;1;7;4;;RQ010048;8,0000;450,2298;3601,84;-8,0000;-3601,84
11825;2025-08-01;125;1;7;10;;RQ010049;8,0000;450,2298;3601,84;-8,0000;-3601,84
11826;2025-09-18;125;1;6;4;;RQ010050;9,0000;450,2298;4052,07;-9,0000;-4052,07
11827;2025-09-16;125;1;8;12;;RQ010051;9,0000;450,2298;4052,07;-9,0000;-4052,07
11828;2025-10-10;125;1;7;5;;RQ010052;27,0000;450,2298;12156,20;-27,0000;-12156,20
11829;2025-10-25;125;1;1;;21;NF542004;61,0000;448,0552;27331,37;61,0000;27331,37
11830;2025-11-18;125;1;8;8;;RQ010053;7,0000;448,0552;3136,39;-7,0000;-3136,39
11831;2025-11-17;125;1;8;2;;RQ010054;7,0000;448,0552;3136,39;-7,0000;-3136,39
11832;2025-12-01;125;1;6;6;;RQ010055;23,0000;448,0552;10305,27;-23,0000;-10305,27
11833;2026-01-05;125;1;1;;21;NF710527;37,0000;446,5803;16523,47;37,0000;16523,47
11834;2026-01-21;125;1;7;10;;RQ010056;5,0000;446,5803;2232,90;-5,0000;-2232,90
11835;2026-01-08;125;1;6;7;;RQ010057;5,0000;446,5803;2232,90;-5,0000;-2232,90
11836;2026-01-30;125;1;6;8;;RQ010058;5,0000;446,5803;2232,90;-5,0000;-2232,90
11837;2026-01-14;125;1;7;6;;RQ010059;5,0000;446,5803;2232,90;-5,0000;-2232,90
11838;2026-02-04;125;1;7;8;;RQ010060;17,0000;446,5803;7591,87;-17,0000;-7591,87
11839;2026-02-26;125;1;1;;21;NF125663;29,0000;446,4195;12946,17;29,0000;12946,17
11840;2026-03-06;125;1;7;10;;RQ010061;18,0000;446,4195;8035,55;-18,0000;-8035,55
11841;2026-04-21;125;1;8;7;;RQ010062;6,0000;446,4195;2678,52;-6,0000;-2678,52
11842;2026-04-17;125;1;7;12;;RQ010063;6,0000;446,4195;2678,52;-6,0000;-2678,52
11843;2026-04-07;125;1;8;3;;RQ010064;6,0000;446,4195;2678,52;-6,0000;-2678,52
11844;2026-04-03;125;1;6;3;;RQ010065;6,0000;446,4195;2678,52;-6,0000;-2678,52
11845;2026-04-29;125;1;8;4;;RQ010066;6,0000;446,4195;2678,52;-6,0000;-2678,52
11846;2026-04-28;125;1;1;;21;NF600223;56,0000;444,7372;24905,28;56,0000;24905,28
11847;2026-05-08;125;1;6;10;;RQ010067;9,0000;444,7372;4002,63;-9,0000;-4002,63
11848;2026-05-27;125;1;8;4;;RQ010068;9,0000;444,7372;4002,63;-9,0000;-4002,63
11849;2026-05-13;125;1;6;1;;RQ010069;9,0000;444,7372;4002,63;-9,0000;-4002,63
11850;2026-06-24;125;1;8;4;;RQ010070;29,0000;444,7372;12897,38;-29,0000;-12897,38
11851;2026-07-12;125;1;1;;21;NF238754;56,0000;449,0633;25147,54;56,0000;25147,54
11852;2026-07-13;125;1;8;1;;RQ010071;6,0000;449,0633;2694,38;-6,0000;-2694,38
11853;2026-07-02;125;1;6;9;;RQ010072;6,0000;449,0633;2694,38;-6,0000;-2694,38
11854;2026-07-24;125;1;6;7;;RQ010073;6,0000;449,0633;2694,38;-6,0000;-2694,38
11855;2026-07-24;125;1;7;7;;RQ010074;6,0000;449,0633;2694,38;-6,0000;-2694,38
11856;2026-08-18;125;1;8;9;;RQ010075;5,0000;449,0633;2245,32;-5,0000;-2245,32
11857;2026-08-28;125;1;11;4;;PERDA11857;2,0000;449,0633;898,13;-2,0000;-898,13
11858;2024-09-06;126;2;7;7;;RQ010076;28,0000;379,0300;10612,84;-28,0000;-10612,84
11859;2024-09-30;126;2;8;4;;RQ010077;28,0000;379,0300;10612,84;-28,0000;-10612,84
11860;2024-10-07;126;2;1;;16;NF659246;119,0000;382,7227;45544,00;119,0000;45544,00
11861;2024-10-04;126;2;8;6;;RQ010078;13,0000;382,7227;4975,40;-13,0000;-4975,40
11862;2024-10-28;126;2;7;10;;RQ010079;13,0000;382,7227;4975,40;-13,0000;-4975,40
11863;2024-12-26;126;2;6;2;;RQ010080;5,0000;382,7227;1913,61;-5,0000;-1913,61
11864;2024-12-12;126;2;7;2;;RQ010081;5,0000;382,7227;1913,61;-5,0000;-1913,61
11865;2024-12-27;126;2;7;9;;RQ010082;5,0000;382,7227;1913,61;-5,0000;-1913,61
11866;2025-01-03;126;2;7;1;;RQ010083;17,0000;382,7227;6506,29;-17,0000;-6506,29
11867;2025-01-09;126;2;8;9;;RQ010084;17,0000;382,7227;6506,29;-17,0000;-6506,29
11868;2025-01-03;126;2;6;1;;RQ010085;17,0000;382,7227;6506,29;-17,0000;-6506,29
11869;2025-01-29;126;2;7;11;;RQ010086;17,0000;382,7227;6506,29;-17,0000;-6506,29
11870;2025-01-16;126;2;7;4;;RQ010087;17,0000;382,7227;6506,29;-17,0000;-6506,29
11871;2025-02-15;126;2;1;;16;NF130178;126,0000;382,1084;48145,66;126,0000;48145,66
11872;2025-02-06;126;2;7;5;;RQ010088;34,0000;382,1084;12991,69;-34,0000;-12991,69
11873;2025-02-26;126;2;6;12;;RQ010089;34,0000;382,1084;12991,69;-34,0000;-12991,69
11874;2025-02-27;126;2;9;;;TR011874;16,0000;382,1084;6113,73;-16,0000;-6113,73
11875;2025-03-13;126;2;1;;16;NF184854;84,0000;384,5687;32303,77;84,0000;32303,77
11876;2025-03-18;126;2;7;4;;RQ010090;19,0000;384,5687;7306,81;-19,0000;-7306,81
11877;2025-03-03;126;2;8;12;;RQ010091;19,0000;384,5687;7306,81;-19,0000;-7306,81
11878;2025-05-30;126;2;7;10;;RQ010092;22,0000;384,5687;8460,51;-22,0000;-8460,51
11879;2025-05-27;126;2;6;9;;RQ010093;22,0000;384,5687;8460,51;-22,0000;-8460,51
11880;2025-05-30;126;2;8;5;;RQ010094;22,0000;384,5687;8460,51;-22,0000;-8460,51
11881;2025-05-29;126;2;8;5;;RQ010095;22,0000;384,5687;8460,51;-22,0000;-8460,51
11882;2025-06-07;126;2;1;;16;NF433486;126,0000;387,3863;48810,67;126,0000;48810,67
11883;2025-06-24;126;2;6;6;;RQ010096;16,0000;387,3863;6198,18;-16,0000;-6198,18
11884;2025-06-24;126;2;6;2;;RQ010097;16,0000;387,3863;6198,18;-16,0000;-6198,18
11885;2025-07-11;126;2;6;4;;RQ010098;2,0000;387,3863;774,77;-2,0000;-774,77
11886;2025-07-21;126;2;7;4;;RQ010099;2,0000;387,3863;774,77;-2,0000;-774,77
11887;2025-07-24;126;2;7;8;;RQ010100;2,0000;387,3863;774,77;-2,0000;-774,77
11888;2025-07-24;126;2;6;8;;RQ010101;2,0000;387,3863;774,77;-2,0000;-774,77
11889;2025-08-07;126;2;8;10;;RQ010102;18,0000;387,3863;6972,95;-18,0000;-6972,95
11890;2025-08-20;126;2;8;4;;RQ010103;18,0000;387,3863;6972,95;-18,0000;-6972,95
11891;2025-08-20;126;2;6;6;;RQ010104;18,0000;387,3863;6972,95;-18,0000;-6972,95
11892;2025-08-29;126;2;1;;16;NF297763;94,0000;386,7263;36352,27;94,0000;36352,27
11893;2025-09-01;126;2;8;2;;RQ010105;9,0000;386,7263;3480,54;-9,0000;-3480,54
11894;2025-09-11;126;2;6;7;;RQ010106;9,0000;386,7263;3480,54;-9,0000;-3480,54
11895;2025-10-06;126;2;6;11;;RQ010107;6,0000;386,7263;2320,36;-6,0000;-2320,36
11896;2025-10-13;126;2;7;3;;RQ010108;6,0000;386,7263;2320,36;-6,0000;-2320,36
11897;2025-10-03;126;2;7;1;;RQ010109;6,0000;386,7263;2320,36;-6,0000;-2320,36
11898;2025-10-09;126;2;7;8;;RQ010110;6,0000;386,7263;2320,36;-6,0000;-2320,36
11899;2025-11-10;126;2;8;9;;RQ010111;10,0000;386,7263;3867,26;-10,0000;-3867,26
11900;2025-11-03;126;2;8;8;;RQ010112;10,0000;386,7263;3867,26;-10,0000;-3867,26
11901;2025-11-20;126;2;7;7;;RQ010113;10,0000;386,7263;3867,26;-10,0000;-3867,26
11902;2025-11-07;126;2;7;4;;RQ010114;10,0000;386,7263;3867,26;-10,0000;-3867,26
11903;2025-11-25;126;2;6;12;;RQ010115;10,0000;386,7263;3867,26;-10,0000;-3867,26
11904;2025-11-23;126;2;1;;16;NF810129;82,0000;388,0000;31816,00;82,0000;31816,00
11905;2025-12-18;126;2;8;12;;RQ010116;7,0000;388,0000;2716,00;-7,0000;-2716,00
11906;2025-12-26;126;2;8;7;;RQ010117;7,0000;388,0000;2716,00;-7,0000;-2716,00
11907;2025-12-30;126;2;6;12;;RQ010118;7,0000;388,0000;2716,00;-7,0000;-2716,00
11908;2025-12-02;126;2;8;1;;RQ010119;7,0000;388,0000;2716,00;-7,0000;-2716,00
11909;2025-12-09;126;2;9;;;TR011909;22,0000;388,0000;8536,00;-22,0000;-8536,00
11910;2026-01-20;126;2;8;9;;RQ010120;8,0000;388,0000;3104,00;-8,0000;-3104,00
11911;2026-01-21;126;2;7;9;;RQ010121;8,0000;388,0000;3104,00;-8,0000;-3104,00
11912;2026-01-06;126;2;8;6;;RQ010122;8,0000;388,0000;3104,00;-8,0000;-3104,00
11913;2026-01-26;126;2;7;7;;RQ010123;8,0000;388,0000;3104,00;-8,0000;-3104,00
11914;2026-01-29;126;2;6;9;;RQ010124;8,0000;388,0000;3104,00;-8,0000;-3104,00
11915;2026-02-02;126;2;1;;16;NF957489;100,0000;387,4251;38742,51;100,0000;38742,51
11916;2026-02-03;126;2;7;10;;RQ010125;32,0000;387,4251;12397,60;-32,0000;-12397,60
11917;2026-02-04;126;2;8;1;;RQ010126;32,0000;387,4251;12397,60;-32,0000;-12397,60
11918;2026-02-02;126;2;9;;;TR011918;17,0000;387,4251;6586,23;-17,0000;-6586,23
11919;2026-02-28;126;2;1;;16;NF775514;81,0000;387,3092;31372,05;81,0000;31372,05
11920;2026-03-26;126;2;7;3;;RQ010127;33,0000;387,3092;12781,20;-33,0000;-12781,20
11921;2026-03-31;126;2;8;5;;RQ010128;33,0000;387,3092;12781,20;-33,0000;-12781,20
11922;2026-04-15;126;2;6;1;;RQ010129;77,0000;387,3092;29822,81;-77,0000;-29822,81
11923;2026-05-12;126;2;1;;16;NF492125;143,0000;389,3941;55683,36;143,0000;55683,36
11924;2026-05-04;126;2;8;11;;RQ010130;27,0000;389,3941;10513,64;-27,0000;-10513,64
11925;2026-05-14;126;2;6;7;;RQ010131;27,0000;389,3941;10513,64;-27,0000;-10513,64
11926;2026-05-25;126;2;7;3;;RQ010132;27,0000;389,3941;10513,64;-27,0000;-10513,64
11927;2026-05-29;126;2;9;;;TR011927;23,0000;389,3941;8956,06;-23,0000;-8956,06
11928;2026-05-28;126;2;1;;16;NF671204;104,0000;392,4895;40818,91;104,0000;40818,91
11929;2026-06-18;126;2;8;4;;RQ010133;11,0000;392,4895;4317,38;-11,0000;-4317,38
11930;2026-06-02;126;2;7;5;;RQ010134;11,0000;392,4895;4317,38;-11,0000;-4317,38
11931;2026-06-09;126;2;7;8;;RQ010135;11,0000;392,4895;4317,38;-11,0000;-4317,38
11932;2026-06-29;126;2;8;10;;RQ010136;11,0000;392,4895;4317,38;-11,0000;-4317,38
11933;2026-07-23;126;2;8;6;;RQ010137;74,0000;392,4895;29044,22;-74,0000;-29044,22
11934;2026-08-08;126;2;1;;16;NF637840;118,0000;395,8980;46715,96;118,0000;46715,96
11935;2026-08-21;126;2;6;8;;RQ010138;19,0000;395,8980;7522,06;-19,0000;-7522,06
11936;2026-08-28;126;2;7;7;;RQ010139;19,0000;395,8980;7522,06;-19,0000;-7522,06
11937;2026-08-11;126;2;7;10;;RQ010140;19,0000;395,8980;7522,06;-19,0000;-7522,06
11938;2026-08-26;126;2;6;10;;RQ010141;19,0000;395,8980;7522,06;-19,0000;-7522,06
11939;2024-09-26;126;3;7;3;;RQ010142;74,0000;379,0300;28048,22;-74,0000;-28048,22
11940;2024-09-25;126;3;1;;16;NF833929;136,0000;381,0989;51829,45;136,0000;51829,45
11941;2024-10-08;126;3;7;6;;RQ010143;10,0000;381,0989;3810,99;-10,0000;-3810,99
11942;2024-10-22;126;3;7;1;;RQ010144;10,0000;381,0989;3810,99;-10,0000;-3810,99
11943;2024-10-01;126;3;7;9;;RQ010145;10,0000;381,0989;3810,99;-10,0000;-3810,99
11944;2024-10-02;126;3;6;11;;RQ010146;10,0000;381,0989;3810,99;-10,0000;-3810,99
11945;2024-10-17;126;3;11;3;;PERDA11945;3,0000;381,0989;1143,30;-3,0000;-1143,30
11946;2024-11-13;126;3;7;7;;RQ010147;26,0000;381,0989;9908,57;-26,0000;-9908,57
11947;2024-12-03;126;3;8;12;;RQ010148;44,0000;381,0989;16768,35;-44,0000;-16768,35
11948;2024-12-05;126;3;6;7;;RQ010149;30,0000;381,0989;11432,97;-30,0000;-11432,97
11949;2025-01-16;126;3;1;;16;NF433911;143,0000;385,3696;55107,85;143,0000;55107,85
11950;2025-01-27;126;3;6;5;;RQ010151;8,0000;385,3696;3082,96;-8,0000;-3082,96
11951;2025-01-08;126;3;8;1;;RQ010152;8,0000;385,3696;3082,96;-8,0000;-3082,96
11952;2025-01-29;126;3;6;7;;RQ010153;8,0000;385,3696;3082,96;-8,0000;-3082,96
11953;2025-01-07;126;3;7;3;;RQ010154;8,0000;385,3696;3082,96;-8,0000;-3082,96
11954;2025-01-16;126;3;7;7;;RQ010155;8,0000;385,3696;3082,96;-8,0000;-3082,96
11955;2025-02-27;126;3;3;;;TR011955;16,0000;385,3696;6165,91;16,0000;6165,91
11956;2025-02-03;126;3;8;9;;RQ010156;41,0000;385,3696;15800,15;-41,0000;-15800,15
11957;2025-02-18;126;3;8;4;;RQ010157;41,0000;385,3696;15800,15;-41,0000;-15800,15
11958;2025-03-08;126;3;1;;16;NF668335;106,0000;384,4599;40752,75;106,0000;40752,75
11959;2025-03-19;126;3;7;4;;RQ010158;33,0000;384,4599;12687,18;-33,0000;-12687,18
11960;2025-03-06;126;3;7;2;;RQ010159;33,0000;384,4599;12687,18;-33,0000;-12687,18
11961;2025-04-28;126;3;8;10;;RQ010160;26,0000;384,4599;9995,96;-26,0000;-9995,96
11962;2025-04-03;126;3;6;3;;RQ010161;26,0000;384,4599;9995,96;-26,0000;-9995,96
11963;2025-04-18;126;3;7;8;;RQ010162;25,0000;384,4599;9611,50;-25,0000;-9611,50
11964;2025-05-13;126;3;1;;16;NF461536;143,0000;387,8751;55466,14;143,0000;55466,14
11965;2025-05-21;126;3;8;1;;RQ010165;46,0000;387,8751;17842,25;-46,0000;-17842,25
11966;2025-06-03;126;3;8;11;;RQ010166;34,0000;387,8751;13187,75;-34,0000;-13187,75
11967;2025-06-18;126;3;7;4;;RQ010167;34,0000;387,8751;13187,75;-34,0000;-13187,75
11968;2025-06-17;126;3;6;7;;RQ010168;29,0000;387,8751;11248,38;-29,0000;-11248,38
11969;2025-07-01;126;3;1;;16;NF830567;143,0000;392,3053;56099,66;143,0000;56099,66
11970;2025-07-30;126;3;8;2;;RQ010169;13,0000;392,3053;5099,97;-13,0000;-5099,97
11971;2025-07-03;126;3;7;12;;RQ010170;13,0000;392,3053;5099,97;-13,0000;-5099,97
11972;2025-08-06;126;3;7;7;;RQ010171;49,0000;392,3053;19222,96;-49,0000;-19222,96
11973;2025-08-21;126;3;8;4;;RQ010172;49,0000;392,3053;19222,96;-49,0000;-19222,96
11974;2025-09-04;126;3;1;;16;NF455722;124,0000;395,3765;49026,69;124,0000;49026,69
11975;2025-09-11;126;3;6;12;;RQ010173;30,0000;395,3765;11861,30;-30,0000;-11861,30
11976;2025-10-06;126;3;8;10;;RQ010174;24,0000;395,3765;9489,04;-24,0000;-9489,04
11977;2025-10-21;126;3;7;5;;RQ010175;24,0000;395,3765;9489,04;-24,0000;-9489,04
11978;2025-10-29;126;3;1;;16;NF559063;78,0000;396,9802;30964,46;78,0000;30964,46
11979;2025-11-14;126;3;8;5;;RQ010176;79,0000;396,9802;31361,44;-79,0000;-31361,44
11980;2025-12-09;126;3;3;;;TR011980;22,0000;397,8158;8751,95;22,0000;8751,95
11981;2025-12-05;126;3;1;;16;NF938760;79,0000;397,8158;31427,45;79,0000;31427,45
11982;2025-12-26;126;3;8;7;;RQ010177;42,0000;397,8158;16708,26;-42,0000;-16708,26
11983;2025-12-16;126;3;6;1;;RQ010178;42,0000;397,8158;16708,26;-42,0000;-16708,26
11984;2026-01-23;126;3;6;11;;RQ010179;15,0000;397,8158;5967,24;-15,0000;-5967,24
11985;2026-01-05;126;3;7;11;;RQ010180;15,0000;397,8158;5967,24;-15,0000;-5967,24
11986;2026-01-28;126;3;8;6;;RQ010181;15,0000;397,8158;5967,24;-15,0000;-5967,24
11987;2026-01-20;126;3;6;11;;RQ010182;15,0000;397,8158;5967,24;-15,0000;-5967,24
11988;2026-02-02;126;3;3;;;TR011988;17,0000;398,6809;6777,58;17,0000;6777,58
11989;2026-01-15;126;3;1;;16;NF866197;122,0000;398,6809;48639,07;122,0000;48639,07
11990;2026-02-19;126;3;7;10;;RQ010183;30,0000;398,6809;11960,43;-30,0000;-11960,43
11991;2026-02-06;126;3;6;5;;RQ010184;30,0000;398,6809;11960,43;-30,0000;-11960,43
11992;2026-02-26;126;3;8;8;;RQ010185;30,0000;398,6809;11960,43;-30,0000;-11960,43
11993;2026-02-23;126;3;7;1;;RQ010186;30,0000;398,6809;11960,43;-30,0000;-11960,43
11994;2026-03-10;126;3;1;;16;NF669231;103,0000;401,0555;41308,72;103,0000;41308,72
11995;2026-03-26;126;3;8;10;;RQ010187;59,0000;401,0555;23662,27;-59,0000;-23662,27
11996;2026-03-25;126;3;8;9;;RQ010188;59,0000;401,0555;23662,27;-59,0000;-23662,27
11997;2026-04-08;126;3;1;;16;NF260149;118,0000;399,7630;47172,03;118,0000;47172,03
11998;2026-04-09;126;3;8;7;;RQ010189;46,0000;399,7630;18389,10;-46,0000;-18389,10
11999;2026-05-29;126;3;3;;;TR011999;23,0000;399,7630;9194,55;23,0000;9194,55
12000;2026-05-15;126;3;7;2;;RQ010190;80,0000;399,7630;31981,04;-80,0000;-31981,04
12001;2026-06-02;126;3;1;;16;NF508803;103,0000;401,5862;41363,38;103,0000;41363,38
12002;2026-06-19;126;3;6;5;;RQ010191;26,0000;401,5862;10441,24;-26,0000;-10441,24
12003;2026-06-30;126;3;8;8;;RQ010192;26,0000;401,5862;10441,24;-26,0000;-10441,24
12004;2026-07-23;126;3;7;10;;RQ010193;13,0000;401,5862;5220,62;-13,0000;-5220,62
12005;2026-07-28;126;3;7;6;;RQ010194;13,0000;401,5862;5220,62;-13,0000;-5220,62
12006;2026-07-20;126;3;7;4;;RQ010195;13,0000;401,5862;5220,62;-13,0000;-5220,62
12007;2026-07-24;126;3;6;11;;RQ010196;13,0000;401,5862;5220,62;-13,0000;-5220,62
12008;2026-08-11;126;3;1;;16;NF107446;104,0000;399,4711;41544,99;104,0000;41544,99
12009;2026-08-12;126;3;6;5;;RQ010197;15,0000;399,4711;5992,07;-15,0000;-5992,07
12010;2026-08-19;126;3;8;12;;RQ010198;15,0000;399,4711;5992,07;-15,0000;-5992,07
12011;2026-08-10;126;3;7;3;;RQ010199;15,0000;399,4711;5992,07;-15,0000;-5992,07
12012;2026-08-31;126;3;6;1;;RQ010200;15,0000;399,4711;5992,07;-15,0000;-5992,07
12013;2024-09-06;127;1;6;8;;RQ010201;31,0000;94,3900;2926,09;-31,0000;-2926,09
12014;2024-09-12;127;1;6;4;;RQ010202;31,0000;94,3900;2926,09;-31,0000;-2926,09
12015;2024-09-23;127;1;8;3;;RQ010203;31,0000;94,3900;2926,09;-31,0000;-2926,09
12016;2024-09-21;127;1;1;;11;NF117956;721,0000;94,5935;68201,91;721,0000;68201,91
12017;2024-10-29;127;1;8;1;;RQ010204;48,0000;94,5935;4540,49;-48,0000;-4540,49
12018;2024-11-25;127;1;8;5;;RQ010205;50,0000;94,5935;4729,68;-50,0000;-4729,68
12019;2024-11-21;127;1;7;9;;RQ010206;50,0000;94,5935;4729,68;-50,0000;-4729,68
12020;2024-12-19;127;1;8;11;;RQ010207;9,0000;94,5935;851,34;-9,0000;-851,34
12021;2024-12-20;127;1;8;6;;RQ010208;9,0000;94,5935;851,34;-9,0000;-851,34
12022;2025-01-21;127;1;8;2;;RQ010209;64,0000;94,5935;6053,98;-64,0000;-6053,98
12023;2025-01-30;127;1;7;7;;RQ010210;64,0000;94,5935;6053,98;-64,0000;-6053,98
12024;2025-01-02;127;1;6;10;;RQ010211;64,0000;94,5935;6053,98;-64,0000;-6053,98
12025;2025-02-05;127;1;6;3;;RQ010212;48,0000;94,5935;4540,49;-48,0000;-4540,49
12026;2025-02-12;127;1;7;11;;RQ010213;48,0000;94,5935;4540,49;-48,0000;-4540,49
12027;2025-02-11;127;1;8;7;;RQ010214;48,0000;94,5935;4540,49;-48,0000;-4540,49
12028;2025-03-21;127;1;8;3;;RQ010215;57,0000;94,5935;5391,83;-57,0000;-5391,83
12029;2025-03-31;127;1;7;7;;RQ010216;57,0000;94,5935;5391,83;-57,0000;-5391,83
12030;2025-04-07;127;1;7;9;;RQ010217;60,0000;94,5935;5675,61;-60,0000;-5675,61
12031;2025-04-10;127;1;8;6;;RQ010218;60,0000;94,5935;5675,61;-60,0000;-5675,61
12032;2025-04-24;127;1;1;;11;NF523433;736,0000;94,0344;69209,32;736,0000;69209,32
12033;2025-05-23;127;1;6;4;;RQ010219;23,0000;94,0344;2162,79;-23,0000;-2162,79
12034;2025-05-13;127;1;6;11;;RQ010220;23,0000;94,0344;2162,79;-23,0000;-2162,79
12035;2025-05-01;127;1;7;5;;RQ010221;23,0000;94,0344;2162,79;-23,0000;-2162,79
12036;2025-05-22;127;1;8;10;;RQ010222;23,0000;94,0344;2162,79;-23,0000;-2162,79
12037;2025-06-02;127;1;8;6;;RQ010223;76,0000;94,0344;7146,61;-76,0000;-7146,61
12038;2025-06-04;127;1;8;6;;RQ010224;76,0000;94,0344;7146,61;-76,0000;-7146,61
12039;2025-07-15;127;1;7;5;;RQ010225;39,0000;94,0344;3667,34;-39,0000;-3667,34
12040;2025-07-17;127;1;7;8;;RQ010226;39,0000;94,0344;3667,34;-39,0000;-3667,34
12041;2025-08-25;127;1;8;3;;RQ010227;24,0000;94,0344;2256,83;-24,0000;-2256,83
12042;2025-09-26;127;1;6;1;;RQ010228;19,0000;94,0344;1786,65;-19,0000;-1786,65
12043;2025-09-16;127;1;7;3;;RQ010229;19,0000;94,0344;1786,65;-19,0000;-1786,65
12044;2025-09-01;127;1;8;12;;RQ010230;19,0000;94,0344;1786,65;-19,0000;-1786,65
12045;2025-09-17;127;1;6;2;;RQ010231;19,0000;94,0344;1786,65;-19,0000;-1786,65
12046;2025-10-14;127;1;8;5;;RQ010232;28,0000;94,0344;2632,96;-28,0000;-2632,96
12047;2025-10-16;127;1;8;2;;RQ010233;28,0000;94,0344;2632,96;-28,0000;-2632,96
12048;2025-10-30;127;1;6;7;;RQ010234;28,0000;94,0344;2632,96;-28,0000;-2632,96
12049;2025-12-17;127;1;6;3;;RQ010235;44,0000;94,0344;4137,51;-44,0000;-4137,51
12050;2025-12-17;127;1;6;11;;RQ010236;44,0000;94,0344;4137,51;-44,0000;-4137,51
12051;2025-12-26;127;1;6;6;;RQ010237;44,0000;94,0344;4137,51;-44,0000;-4137,51
12052;2025-12-30;127;1;8;2;;RQ010238;44,0000;94,0344;4137,51;-44,0000;-4137,51
12053;2025-12-20;127;1;1;;11;NF636164;682,0000;94,4019;64382,10;682,0000;64382,10
12054;2026-01-26;127;1;7;3;;RQ010239;31,0000;94,4019;2926,46;-31,0000;-2926,46
12055;2026-01-08;127;1;6;1;;RQ010240;31,0000;94,4019;2926,46;-31,0000;-2926,46
12056;2026-01-28;127;1;7;4;;RQ010241;31,0000;94,4019;2926,46;-31,0000;-2926,46
